Customer_ID,Count,Quarter,Referred_a_Friend,Number_of_Referrals,Tenure_in_Months,Offer,Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,trans_ID
2379-GYFLQ,1,Q3,False,0,46,None,True,22.13,True,True,Fiber Optic,22.0,False,True,True,False,True,False,False,True,One Year,True,Credit Card,94.9,4422.95,24.08,0.0,1017.98,5416.85,4625
2088-IEBAU,1,Q3,False,0,68,None,True,21.82,True,True,DSL,2.0,True,True,True,True,True,True,True,True,Two Year,True,Bank Withdrawal,88.15,6148.45,36.29,0.0,1483.76,7595.92,4626
7982-VCELR,1,Q3,False,0,36,None,True,19.64,False,True,Fiber Optic,71.0,False,True,False,False,True,True,True,True,Month-to-Month,True,Credit Card,94.8,3565.65,30.26,0.0,707.04,4242.43,4627
6885-PKOAM,1,Q3,True,3,71,None,True,30.68,True,True,Cable,18.0,True,True,True,True,True,True,True,True,Two Year,False,Credit Card,85.75,6223.8,4.6,0.0,2178.28,8397.48,4628
7520-HQWJU,1,Q3,True,6,66,None,True,23.2,True,True,DSL,59.0,True,True,True,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,67.45,4508.65,41.67,0.0,1531.2,5998.18,4629
9639-BUJXT,1,Q3,False,0,63,None,True,35.35,False,False,None,0.0,False,False,False,False,False,False,False,False,One Year,False,Credit Card,20.5,1328.15,15.62,0.0,2227.05,3539.58,4630
5924-SNGKP,1,Q3,False,0,41,None,True,6.61,False,False,None,0.0,False,False,False,False,False,False,False,False,One Year,True,Credit Card,20.25,865.0,46.78,0.0,271.01,1089.23,4631
8966-SNIZF,1,Q3,True,9,70,None,True,23.52,False,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,False,Bank Withdrawal,19.45,1303.5,14.49,0.0,1646.4,2935.41,4632
6243-OZGFH,1,Q3,False,0,23,None,False,0.0,False,True,DSL,14.0,False,False,False,False,True,True,True,False,Month-to-Month,True,Bank Withdrawal,44.95,996.85,25.84,40.0,0.0,1011.01,4633
0513-RBGPE,1,Q3,True,6,37,None,True,4.5,True,True,DSL,9.0,True,False,True,True,False,False,False,True,Two Year,True,Credit Card,62.8,2278.75,16.97,0.0,166.5,2428.28,4634
5160-UXJED,1,Q3,False,0,17,None,True,13.02,False,True,Cable,73.0,False,False,False,False,False,False,False,True,One Year,False,Credit Card,44.6,681.4,0.0,0.0,221.34,902.74,4635
8984-EYLLL,1,Q3,True,5,64,None,True,40.18,True,True,Fiber Optic,30.0,False,True,False,True,True,True,True,True,Two Year,True,Bank Withdrawal,105.25,6823.4,23.67,0.0,2571.52,9371.25,4636
9833-TGFHX,1,Q3,True,1,42,None,True,13.23,True,True,Fiber Optic,23.0,True,False,False,False,True,True,True,False,One Year,False,Bank Withdrawal,97.1,4016.75,46.56,150.0,555.66,4675.85,4637
9294-TDIPC,1,Q3,False,0,5,Offer E,True,12.22,False,False,None,0.0,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,20.2,83.75,0.0,0.0,61.1,144.85,4638
5229-DTFYB,1,Q3,False,0,41,None,True,10.26,False,True,Fiber Optic,2.0,False,True,False,True,True,True,True,True,Two Year,True,Bank Withdrawal,98.8,3959.15,27.09,0.0,420.66,4352.72,4639
0104-PPXDV,1,Q3,True,10,58,None,True,18.37,False,True,DSL,18.0,False,False,True,False,False,False,False,True,One Year,False,Credit Card,50.3,2878.55,10.23,0.0,1065.46,3933.78,4640
5176-LMJXE,1,Q3,False,0,47,None,True,44.69,False,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,True,Credit Card,20.55,945.7,0.0,0.0,2100.43,3046.13,4641
3583-KRKMD,1,Q3,False,0,18,None,True,26.84,False,True,Fiber Optic,20.0,False,False,False,True,False,False,False,True,Month-to-Month,True,Bank Withdrawal,75.9,1373.05,15.57,0.0,483.12,1840.6,4642
9069-LGEUL,1,Q3,True,5,23,None,True,3.67,False,True,DSL,69.0,True,False,False,False,False,True,True,False,Month-to-Month,True,Bank Withdrawal,59.95,1406.0,26.55,140.0,84.41,1603.86,4643
7302-ZHMHP,1,Q3,False,0,1,None,True,22.37,False,False,None,0.0,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,19.15,19.15,0.0,0.0,22.37,41.52,4644
9571-EDEBV,1,Q3,True,8,71,None,True,34.72,True,True,Fiber Optic,10.0,False,False,True,False,True,True,True,True,One Year,True,Credit Card,98.65,6962.85,0.0,0.0,2465.12,9427.97,4645
3520-FJGCV,1,Q3,True,2,72,None,True,17.3,True,True,Fiber Optic,14.0,True,True,True,True,True,True,True,True,Two Year,True,Credit Card,112.6,8126.65,0.0,0.0,1245.6,9372.25,4646
6563-VRERX,1,Q3,True,2,33,None,True,34.22,False,False,None,0.0,False,False,False,False,False,False,False,False,One Year,False,Credit Card,20.6,690.25,0.0,0.0,1129.26,1819.51,4647
6122-EFVKN,1,Q3,False,0,24,None,False,0.0,False,True,Cable,20.0,True,False,False,True,False,False,False,True,Two Year,False,Credit Card,35.75,830.8,0.0,0.0,0.0,830.8,4648
2805-EDJPQ,1,Q3,True,9,56,None,True,20.53,True,True,Fiber Optic,19.0,False,True,True,True,False,True,True,True,One Year,True,Credit Card,99.75,5608.4,0.0,0.0,1149.68,6758.08,4649
6862-CQUMB,1,Q3,False,0,37,None,True,21.84,False,True,Fiber Optic,41.0,False,True,False,False,True,True,True,True,Month-to-Month,True,Credit Card,96.1,3646.8,0.0,0.0,808.08,4454.88,4650
7156-MXBJE,1,Q3,False,0,43,None,True,2.49,True,True,DSL,53.0,False,True,True,True,True,True,True,False,One Year,False,Credit Card,85.1,3662.25,0.0,30.0,107.07,3799.32,4651
6158-HDPXZ,1,Q3,False,0,1,None,False,0.0,False,True,DSL,13.0,False,False,False,False,False,False,False,True,Month-to-Month,False,Credit Card,25.35,25.35,0.0,0.0,0.0,25.35,4652
2863-IMQDR,1,Q3,False,0,61,None,True,23.45,True,True,DSL,8.0,True,True,True,True,True,True,True,True,Two Year,False,Bank Withdrawal,89.65,5308.7,0.0,0.0,1430.45,6739.15,4653
5686-CMAWK,1,Q3,False,0,17,None,True,49.71,True,True,Fiber Optic,4.0,False,False,True,True,False,False,False,True,One Year,False,Bank Withdrawal,86.75,1410.25,0.0,0.0,845.07,2255.32,4654
5651-CRHKQ,1,Q3,True,3,41,None,True,13.23,False,True,Fiber Optic,16.0,False,True,True,True,False,False,False,True,One Year,True,Bank Withdrawal,86.2,3339.05,0.0,0.0,542.43,3881.48,4655
6583-SZVGP,1,Q3,False,0,48,None,True,9.91,True,True,Fiber Optic,4.0,False,True,True,False,True,True,True,True,Two Year,True,Bank Withdrawal,108.1,5067.45,0.0,0.0,475.68,5543.13,4656
1708-PBBOA,1,Q3,False,0,42,None,False,0.0,False,True,DSL,13.0,True,True,True,True,False,True,True,False,One Year,True,Bank Withdrawal,54.75,2348.45,0.0,80.0,0.0,2428.45,4657
8782-LKFPK,1,Q3,False,0,44,None,True,44.92,True,True,Fiber Optic,16.0,False,False,True,False,False,True,True,True,Month-to-Month,True,Credit Card,90.4,4063.0,0.0,0.0,1976.48,6039.48,4658
5522-JBWMO,1,Q3,False,0,1,None,True,15.66,False,True,DSL,29.0,False,False,False,False,False,False,False,True,Month-to-Month,False,Bank Withdrawal,44.0,44.0,0.0,0.0,15.66,59.66,4659
3597-MVHJT,1,Q3,False,0,27,None,True,35.17,True,True,Fiber Optic,24.0,False,False,False,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,95.6,2595.25,0.0,0.0,949.59,3544.84,4660
9967-ATRFS,1,Q3,False,0,19,None,True,32.03,False,False,None,0.0,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,19.9,367.55,0.0,0.0,608.57,976.12,4661
2977-CEBSX,1,Q3,False,0,66,None,True,13.28,True,True,DSL,24.0,True,True,True,True,True,True,True,True,Two Year,True,Credit Card,90.05,5965.95,0.0,0.0,876.48,6842.43,4662
5876-QMYLD,1,Q3,True,10,23,None,True,17.82,False,False,None,0.0,False,False,False,False,False,False,False,False,One Year,False,Credit Card,20.05,415.1,0.0,0.0,409.86,824.96,4663
2277-AXSDC,1,Q3,False,0,32,None,True,43.8,False,False,None,0.0,False,False,False,False,False,False,False,False,One Year,False,Bank Withdrawal,19.75,624.15,0.0,0.0,1401.6,2025.75,4664
9442-JTWDL,1,Q3,False,0,11,None,True,26.85,False,False,None,0.0,False,False,False,False,False,False,False,False,One Year,False,Credit Card,20.05,237.7,0.0,0.0,295.35,533.05,4665
3067-SVMTC,1,Q3,True,9,68,None,True,44.79,False,True,Cable,14.0,True,False,False,True,False,False,False,False,One Year,False,Bank Withdrawal,55.9,3848.8,0.0,20.0,3045.72,6914.52,4666
5495-GPSRW,1,Q3,False,0,20,None,True,27.11,False,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,True,Credit Card,19.7,419.4,0.0,0.0,542.2,961.6,4667
7606-BPHHN,1,Q3,False,0,72,Offer A,True,30.44,False,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,True,Credit Card,19.8,1468.75,0.0,0.0,2191.68,3660.43,4668
4742-DRORA,1,Q3,True,5,60,Offer B,True,5.43,True,True,Fiber Optic,29.0,True,False,True,False,True,False,False,True,One Year,True,Bank Withdrawal,95.4,5812.0,0.0,0.0,325.8,6137.8,4669
4163-NCJAK,1,Q3,True,9,46,Offer B,True,35.46,True,False,None,0.0,False,False,False,False,False,False,False,False,One Year,True,Bank Withdrawal,24.45,1066.15,0.0,0.0,1631.16,2697.31,4670
5233-AOZUF,1,Q3,True,3,29,None,True,5.39,True,True,Fiber Optic,17.0,False,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,74.95,2149.05,0.0,0.0,156.31,2305.36,4671
5973-EJGDP,1,Q3,False,0,51,Offer B,True,1.51,True,True,Fiber Optic,52.0,False,True,True,True,False,False,False,False,Month-to-Month,True,Bank Withdrawal,87.35,4473.0,0.0,0.0,77.01,4550.01,4672
7916-VCCPB,1,Q3,True,6,16,Offer D,True,40.03,False,True,Fiber Optic,20.0,False,True,False,False,False,False,False,True,Month-to-Month,False,Bank Withdrawal,73.25,1195.75,0.0,0.0,640.48,1836.23,4673
4686-GEFRM,1,Q3,True,5,70,Offer A,True,45.24,True,True,Fiber Optic,42.0,False,True,True,True,False,True,True,True,Two Year,True,Bank Withdrawal,98.7,6858.9,0.0,0.0,3166.8,10025.7,4674
5249-QYHEX,1,Q3,True,2,40,Offer B,True,33.44,True,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,True,Credit Card,24.8,1024.7,0.0,0.0,1337.6,2362.3,4675
2233-FAGXV,1,Q3,True,6,5,None,True,6.7,True,False,None,0.0,False,False,False,False,False,False,False,False,Month-to-Month,True,Credit Card,24.3,132.25,0.0,0.0,33.5,165.75,4676
5605-IYGFG,1,Q3,False,0,7,None,True,27.46,False,True,Fiber Optic,4.0,False,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,69.85,515.45,0.0,0.0,192.22,707.67,4677
7663-ZTEGJ,1,Q3,False,0,29,None,True,49.92,True,True,Fiber Optic,23.0,False,True,True,True,False,True,True,False,One Year,False,Credit Card,100.55,2830.45,0.0,100.0,1447.68,4378.13,4678
3935-TBRZZ,1,Q3,True,10,44,Offer B,True,15.33,True,False,None,0.0,False,False,False,False,False,False,False,False,One Year,False,Credit Card,25.7,1110.5,0.0,0.0,674.52,1785.02,4679
8111-BKVDS,1,Q3,False,0,10,Offer D,False,0.0,False,True,DSL,24.0,True,True,True,False,False,False,False,True,Month-to-Month,False,Bank Withdrawal,40.7,449.3,0.0,0.0,0.0,449.3,4680
8734-DKSTZ,1,Q3,False,0,10,Offer D,True,6.5,True,True,Fiber Optic,76.0,False,False,False,False,False,True,True,True,Month-to-Month,False,Bank Withdrawal,85.95,858.6,0.0,0.0,65.0,923.6,4681
4360-PNRQB,1,Q3,False,0,18,Offer D,True,15.18,True,True,Fiber Optic,42.0,False,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,75.6,1395.05,0.0,0.0,273.24,1668.29,4682
6152-ONASV,1,Q3,True,4,68,Offer A,True,41.46,True,True,DSL,30.0,True,False,False,True,False,False,False,False,One Year,False,Bank Withdrawal,58.25,3975.7,0.0,140.0,2819.28,6934.98,4683
7781-HVGMK,1,Q3,True,5,72,Offer A,False,0.0,False,True,DSL,30.0,True,True,True,True,True,True,True,True,Two Year,True,Credit Card,65.2,4784.45,0.0,0.0,0.0,4784.45,4684
2181-UAESM,1,Q3,False,0,2,None,True,12.59,False,True,Cable,76.0,True,False,True,False,False,False,False,True,Month-to-Month,False,Bank Withdrawal,53.45,119.5,0.0,0.0,25.18,144.68,4685
6048-NJXHX,1,Q3,True,1,41,Offer B,True,35.46,False,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,True,Bank Withdrawal,19.75,899.45,0.0,0.0,1453.86,2353.31,4686
2320-SLKMB,1,Q3,False,0,26,None,False,0.0,False,True,Cable,29.0,False,False,True,True,True,False,False,True,Month-to-Month,True,Credit Card,44.45,1183.8,0.0,0.0,0.0,1183.8,4687
4980-URKXC,1,Q3,True,1,36,None,True,12.61,False,False,None,0.0,False,False,False,False,False,False,False,False,One Year,False,Bank Withdrawal,20.85,720.05,0.0,0.0,453.96,1174.01,4688
4376-KFVRS,1,Q3,True,5,72,Offer A,True,30.75,True,True,Fiber Optic,3.0,True,True,True,True,True,True,True,True,Two Year,True,Credit Card,114.05,8468.2,0.0,0.0,2214.0,10682.2,4689
5886-VLQVU,1,Q3,False,0,35,None,True,24.83,True,True,Fiber Optic,51.0,False,False,False,True,False,True,True,False,Month-to-Month,True,Bank Withdrawal,89.85,3161.2,0.0,20.0,869.05,4050.25,4690
3577-AMVUX,1,Q3,False,0,1,None,True,14.65,False,True,Cable,15.0,False,False,True,True,False,False,False,True,Month-to-Month,False,Credit Card,55.05,55.05,0.0,0.0,14.65,69.7,4691
0771-WLCLA,1,Q3,True,8,16,Offer D,True,46.45,True,True,Fiber Optic,12.0,True,False,True,True,True,True,True,True,Month-to-Month,True,Bank Withdrawal,112.95,1882.55,0.0,0.0,743.2,2625.75,4692
0206-TBWLC,1,Q3,True,7,54,Offer B,True,11.4,True,True,Fiber Optic,26.0,True,True,True,True,True,True,True,True,One Year,True,Credit Card,114.65,6049.5,0.0,0.0,615.6,6665.1,4693
2937-FTHUR,1,Q3,False,0,18,Offer D,True,42.45,True,True,DSL,28.0,True,False,False,False,False,True,True,True,Month-to-Month,False,Bank Withdrawal,64.8,1166.7,0.0,0.0,764.1,1930.8,4694
1910-FMXJM,1,Q3,True,8,36,None,True,49.33,False,True,Fiber Optic,23.0,False,False,False,False,False,True,True,True,Month-to-Month,False,Bank Withdrawal,80.4,2937.65,0.0,0.0,1775.88,4713.53,4695
0732-OCQOC,1,Q3,True,10,52,Offer B,True,5.32,True,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,True,Bank Withdrawal,25.05,1270.25,0.0,0.0,276.64,1546.89,4696
5168-MSWXT,1,Q3,True,4,8,None,True,22.14,False,True,Fiber Optic,82.0,False,False,True,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,94.75,759.55,0.0,0.0,177.12,936.67,4697
1090-ESELR,1,Q3,True,8,72,Offer A,True,27.25,False,True,Fiber Optic,19.0,True,True,False,True,True,True,True,True,Two Year,False,Bank Withdrawal,105.5,7611.55,0.0,0.0,1962.0,9573.55,4698
8592-PLTMQ,1,Q3,False,0,64,Offer B,True,4.03,True,False,None,0.0,False,False,False,False,False,False,False,False,One Year,False,Mailed Check,24.7,1642.75,0.0,0.0,257.92,1900.67,4699
8847-GEOOQ,1,Q3,True,10,60,Offer B,False,0.0,False,True,DSL,2.0,False,True,True,True,True,True,True,True,Month-to-Month,True,Bank Withdrawal,60.2,3582.4,0.0,0.0,0.0,3582.4,4700
4785-FCIFB,1,Q3,True,10,61,Offer B,True,20.09,True,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,False,Mailed Check,24.4,1417.9,0.0,0.0,1225.49,2643.39,4701
8313-NDOIA,1,Q3,False,0,24,None,True,38.79,True,True,Fiber Optic,4.0,False,True,True,False,True,True,True,False,Month-to-Month,True,Bank Withdrawal,104.15,2494.65,0.0,40.0,930.96,3465.61,4702
5149-CUZUJ,1,Q3,True,1,28,None,True,27.34,False,True,Fiber Optic,16.0,False,True,True,True,True,False,False,True,One Year,False,Bank Withdrawal,92.9,2768.35,0.0,0.0,765.52,3533.87,4703
0942-KOWSM,1,Q3,True,4,30,Offer C,True,15.94,False,True,DSL,53.0,False,True,True,True,True,True,True,True,Two Year,False,Bank Withdrawal,80.8,2369.3,0.0,0.0,478.2,2847.5,4704
4237-CLSMM,1,Q3,True,10,2,None,True,34.38,False,False,None,0.0,False,False,False,False,False,False,False,False,Month-to-Month,False,Mailed Check,20.0,38.0,0.0,0.0,68.76,106.76,4705
1452-VOQCH,1,Q3,False,0,1,None,True,4.53,True,True,Fiber Optic,28.0,False,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,75.1,75.1,0.0,0.0,4.53,79.63,4706
4719-UMSIY,1,Q3,False,0,6,None,True,15.5,False,False,None,0.0,False,False,False,False,False,False,False,False,Month-to-Month,False,Mailed Check,19.65,100.9,0.0,0.0,93.0,193.9,4707
6614-VBEGU,1,Q3,True,8,24,Offer C,True,44.06,False,True,DSL,59.0,False,True,False,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,69.45,1614.05,0.0,0.0,1057.44,2671.49,4708
2996-XAUVF,1,Q3,False,0,70,Offer A,False,0.0,False,True,DSL,59.0,False,False,False,True,False,True,True,True,Two Year,True,Mailed Check,40.05,2799.75,0.0,0.0,0.0,2799.75,4709
5968-XQIVE,1,Q3,True,2,72,Offer A,True,11.57,True,True,Fiber Optic,18.0,False,True,False,False,True,False,False,True,One Year,True,Bank Withdrawal,89.7,6588.95,0.0,0.0,833.04,7421.99,4710
8896-RAZCR,1,Q3,False,0,44,Offer B,True,13.45,False,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,False,Mailed Check,19.9,868.1,0.0,0.0,591.8,1459.9,4711
1304-BCCFO,1,Q3,True,2,9,None,True,14.91,False,True,Cable,82.0,False,False,True,False,True,True,True,True,Month-to-Month,True,Mailed Check,70.05,564.4,0.0,0.0,134.19,698.59,4712
4104-PVRPS,1,Q3,True,7,24,Offer C,True,1.02,False,True,Cable,3.0,True,False,False,True,False,False,False,False,Month-to-Month,False,Mailed Check,53.6,1315.35,0.0,120.0,24.48,1459.83,4713
4431-EDMIQ,1,Q3,True,8,7,None,True,16.22,False,True,DSL,53.0,True,True,True,True,True,False,False,True,Month-to-Month,True,Bank Withdrawal,75.7,554.05,0.0,0.0,113.54,667.59,4714
0486-LGCCH,1,Q3,True,2,11,Offer D,True,40.76,False,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,19.65,225.75,0.0,0.0,448.36,674.11,4715
5168-MQQCA,1,Q3,True,2,72,Offer A,True,38.44,True,True,Fiber Optic,16.0,False,True,True,True,True,True,True,True,One Year,True,Bank Withdrawal,108.5,8003.8,0.0,0.0,2767.68,10771.48,4716
7971-HLVXI,1,Q3,True,4,72,Offer A,True,44.0,True,True,Fiber Optic,20.0,False,False,False,False,False,True,True,True,Two Year,True,Credit Card,84.5,6130.85,0.0,0.0,3168.0,9298.85,4717
9094-AZPHK,1,Q3,False,0,15,Offer D,True,32.07,True,True,Fiber Optic,28.0,False,True,False,False,True,True,True,False,Month-to-Month,True,Bank Withdrawal,100.15,1415.0,0.0,0.0,481.05,1896.05,4718
3649-JPUGY,1,Q3,False,0,72,Offer A,True,44.46,True,True,DSL,48.0,False,True,True,True,True,True,True,True,Two Year,True,Bank Withdrawal,88.6,6201.95,0.0,0.0,3201.12,9403.07,4719
4472-LVYGI,1,Q3,True,2,10,None,False,0.0,False,True,Cable,20.0,True,False,True,True,True,False,False,True,Two Year,True,Bank Withdrawal,52.55,525.5,0.0,0.0,0.0,525.5,4720
3552-CTCYF,1,Q3,True,4,63,Offer B,True,40.73,True,True,Fiber Optic,76.0,False,True,True,False,True,True,True,True,Two Year,True,Bank Withdrawal,104.8,6597.25,0.0,0.0,2565.99,9163.24,4721
6778-YSNIH,1,Q3,False,0,2,None,True,27.02,False,True,Cable,26.0,False,True,False,False,True,False,False,True,Month-to-Month,True,Bank Withdrawal,59.0,114.15,0.0,0.0,54.04,168.19,4722
6579-JPICP,1,Q3,False,0,1,None,True,17.81,False,False,None,0.0,False,False,False,False,False,False,False,False,Month-to-Month,False,Mailed Check,20.4,20.4,0.0,0.0,17.81,38.21,4723
4134-BSXLX,1,Q3,True,7,28,Offer C,True,28.86,False,True,Cable,24.0,True,True,False,True,False,False,False,True,Month-to-Month,False,Mailed Check,60.9,1785.65,0.0,0.0,808.08,2593.73,4724
0505-SPOOW,1,Q3,True,7,70,Offer A,True,11.71,False,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,False,Bank Withdrawal,19.8,1397.65,0.0,0.0,819.7,2217.35,4725
4374-YMUSQ,1,Q3,False,0,34,Offer C,True,22.41,True,True,Fiber Optic,13.0,True,True,True,True,True,True,True,True,One Year,False,Credit Card,116.25,3899.05,0.0,0.0,761.94,4660.99,4726
3957-HHLMR,1,Q3,True,1,70,Offer A,True,29.72,True,True,DSL,12.0,True,False,False,False,False,True,True,True,One Year,False,Bank Withdrawal,65.2,4543.15,0.0,0.0,2080.4,6623.55,4727
7803-XOCCZ,1,Q3,True,1,52,Offer B,True,31.96,False,True,Fiber Optic,26.0,True,False,True,True,False,False,False,True,Month-to-Month,True,Bank Withdrawal,84.05,4326.8,0.0,0.0,1661.92,5988.72,4728
5736-YEJAX,1,Q3,False,0,69,Offer A,True,26.45,True,True,DSL,46.0,True,True,True,True,True,False,False,False,Two Year,True,Credit Card,79.45,5502.55,0.0,80.0,1825.05,7407.6,4729
8981-FJGLA,1,Q3,False,0,11,Offer D,True,47.12,True,True,Fiber Optic,23.0,False,False,True,False,False,False,False,True,Month-to-Month,True,Mailed Check,78.0,851.8,0.0,0.0,518.32,1370.12,4730
1135-LMECX,1,Q3,False,0,1,None,True,16.47,False,False,None,0.0,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,19.85,19.85,0.0,0.0,16.47,36.32,4731
8535-SFUTN,1,Q3,False,0,61,Offer B,True,36.05,True,True,Fiber Optic,73.0,True,False,True,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,106.45,6300.15,0.0,0.0,2199.05,8499.2,4732
8677-HDZEE,1,Q3,False,0,56,Offer B,True,2.5,True,True,Fiber Optic,3.0,False,True,False,True,True,True,True,True,Month-to-Month,True,Bank Withdrawal,105.45,5916.95,0.0,0.0,140.0,6056.95,4733
2475-MROZF,1,Q3,False,0,30,Offer C,True,2.87,True,True,Fiber Optic,29.0,True,True,True,True,False,False,False,True,Month-to-Month,True,Credit Card,95.0,2852.4,0.0,0.0,86.1,2938.5,4734
3482-ABPKK,1,Q3,False,0,28,Offer C,True,28.42,False,True,DSL,48.0,True,False,False,True,False,False,False,False,One Year,False,Credit Card,54.3,1546.3,0.0,150.0,795.76,2492.06,4735
7531-GQHME,1,Q3,False,0,12,Offer D,True,38.96,False,False,None,0.0,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,20.05,265.45,0.0,0.0,467.52,732.97,4736
5174-ITUMV,1,Q3,False,0,67,Offer A,True,38.98,True,True,Fiber Optic,16.0,False,True,True,False,True,True,True,True,One Year,True,Bank Withdrawal,105.4,6989.45,0.0,0.0,2611.66,9601.11,4737
0913-XWSCN,1,Q3,True,1,55,Offer B,True,41.89,True,True,Fiber Optic,52.0,False,False,False,False,False,True,True,True,Month-to-Month,False,Bank Withdrawal,85.5,4713.4,0.0,0.0,2303.95,7017.35,4738
0750-EBAIU,1,Q3,False,0,52,Offer B,True,31.31,False,True,Fiber Optic,12.0,True,False,True,False,True,False,False,True,One Year,False,Bank Withdrawal,91.25,4738.3,0.0,0.0,1628.12,6366.42,4739
